,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase
151,2017-09-29,87.6,66.7,76.9,89.0,66.7,77.4,64.6,67.9,0.0,0,0.0,0.0,0.0,,9.4,8.7,13.2,9.9,243.2,21.1,8,0.32
152,2017-09-30,81.0,64.7,73.4,80.7,64.7,73.4,57.9,60.2,0.0,0,0.0,0.0,0.0,25.7,15.2,64.2,29.7,9.9,223.0,19.2,8,0.36
153,2017-10-01,72.6,57.4,65.1,72.6,57.4,65.1,45.5,50.2,0.0,0,0.0,0.0,0.0,28.3,18.6,77.3,13.5,9.9,252.1,21.5,9,0.4
154,2017-10-02,76.7,58.1,66.5,76.7,58.1,66.5,52.5,61.2,0.0,0,0.0,0.0,0.0,17.8,14.3,78.3,46.6,9.9,209.2,18.0,7,0.44
155,2017-10-03,79.0,59.8,69.4,79.0,59.8,69.4,56.8,66.2,0.0,0,0.0,0.0,0.0,24.2,15.5,73.7,18.5,9.9,245.9,21.1,8,0.47
156,2017-10-04,79.9,59.3,68.7,79.9,59.3,68.7,54.9,63.1,0.0,0,0.0,0.0,0.0,25.3,13.5,67.4,11.6,9.9,242.5,20.9,8,0.49
157,2017-10-05,81.7,56.6,68.1,81.4,56.6,68.1,56.2,68.2,0.0,0,0.0,0.0,0.0,17.2,10.8,70.3,16.5,9.9,243.8,21.1,8,0.5
158,2017-10-06,82.8,59.8,71.4,83.1,59.8,71.5,60.4,70.7,0.0,0,0.0,0.0,0.0,16.1,9.6,73.3,43.8,9.9,228.5,19.8,8,0.51
159,2017-10-07,80.6,71.2,75.6,84.1,71.2,76.1,70.1,83.4,0.0,0,0.0,0.0,0.0,17.2,8.9,119.8,70.5,9.2,163.8,14.1,7,0.52
160,2017-10-08,75.6,72.4,74.9,75.6,72.4,74.9,72.8,93.2,1.607,100,66.67,0.0,0.0,33.3,15.6,150.3,82.4,7.5,71.8,6.2,3,0.55
161,2017-10-09,75.6,72.8,74.6,75.6,72.8,74.6,73.3,95.6,0.201,100,37.5,0.0,0.0,,11.9,172.1,83.5,7.4,113.4,9.7,5,0.59
162,2017-10-10,86.3,71.8,77.1,91.9,71.8,78.8,72.0,85.8,0.0,0,0.0,0.0,0.0,,8.7,238.3,62.7,6.5,216.3,18.6,8,0.64
163,2017-10-11,86.2,68.3,76.5,90.3,68.3,78.2,70.0,81.9,0.0,0,0.0,0.0,0.0,19.7,9.7,306.2,38.8,8.9,209.2,18.1,7,0.7
164,2017-10-12,85.3,66.8,74.5,83.4,66.8,74.1,62.6,71.9,0.0,0,0.0,0.0,0.0,,9.4,326.2,11.5,8.4,223.4,19.4,8,0.75
165,2017-10-13,82.8,63.9,72.8,86.0,63.9,73.1,66.6,81.8,0.0,0,0.0,0.0,0.0,,12.3,85.0,57.9,8.6,211.0,18.2,7,0.81
166,2017-10-14,73.9,65.5,70.1,73.9,65.5,70.1,64.8,83.5,0.0,0,0.0,0.0,0.0,,8.3,102.3,80.8,9.8,212.6,18.4,8,0.86
167,2017-10-15,82.1,63.9,71.4,85.3,63.9,71.9,66.7,86.2,0.018,100,4.17,0.0,0.0,,7.4,213.5,55.7,8.7,209.3,18.1,8,0.91
168,2017-10-16,72.2,54.7,62.7,72.2,54.7,62.7,54.0,75.4,0.09,100,20.83,0.0,0.0,25.3,17.7,332.0,52.4,9.6,193.0,16.6,7,0.95
169,2017-10-17,68.4,48.6,57.0,68.4,44.9,56.5,42.6,61.0,0.0,0,0.0,0.0,0.0,25.3,14.9,64.7,12.1,9.9,230.8,20.0,8,0.98
170,2017-10-18,70.5,45.7,56.3,70.5,43.2,55.7,43.4,66.1,0.0,0,0.0,0.0,0.0,20.8,10.8,74.3,4.9,9.9,228.7,19.8,8,1.0
171,2017-10-19,75.6,45.7,58.5,75.6,43.9,58.1,43.8,63.3,0.0,0,0.0,0.0,0.0,,6.0,36.7,8.1,9.9,223.3,19.3,8,1.0
172,2017-10-20,79.6,45.3,60.6,79.6,45.3,60.6,44.4,63.0,0.0,0,0.0,0.0,0.0,,6.5,70.4,15.8,9.6,223.4,19.3,8,0.0
173,2017-10-21,76.7,50.7,62.7,76.7,50.7,62.7,51.6,69.2,0.0,0,0.0,0.0,0.0,,7.8,90.4,28.3,9.9,126.5,10.9,4,0.01
174,2017-10-22,78.0,55.6,66.7,78.0,55.6,66.7,60.3,80.8,0.0,0,0.0,0.0,0.0,21.5,12.6,97.4,51.0,9.9,195.0,16.9,7,0.04
175,2017-10-23,72.0,56.6,66.7,72.0,56.6,66.7,61.0,83.8,1.462,100,45.83,0.0,0.0,29.8,15.1,230.2,62.7,7.1,154.4,13.3,6,0.06
176,2017-10-24,66.1,49.1,56.5,66.1,47.1,56.3,44.7,69.0,0.0,0,0.0,0.0,0.0,27.6,15.2,283.9,13.7,9.9,211.4,18.4,8,0.1
177,2017-10-25,60.3,42.3,50.5,60.3,38.8,49.0,37.2,63.2,0.0,0,0.0,0.0,0.0,24.2,15.6,282.4,12.1,9.9,210.3,18.3,8,0.14
178,2017-10-26,71.0,39.1,53.1,71.0,39.1,52.6,41.0,66.8,0.0,0,0.0,0.0,0.0,16.1,7.0,244.9,0.0,9.9,207.4,18.0,7,0.18
179,2017-10-27,73.0,44.8,58.8,73.0,44.8,58.8,47.1,68.4,0.0,0,0.0,0.0,0.0,18.3,11.3,183.7,20.0,9.9,197.6,17.2,7,0.23
180,2017-10-28,63.7,43.3,56.7,63.7,35.5,55.3,50.5,81.2,0.636,100,37.5,0.0,0.0,25.7,17.1,228.5,87.1,8.7,92.8,8.2,3,0.28
181,2017-10-29,42.9,35.6,39.6,37.0,28.0,31.7,32.4,75.6,0.0,0,0.0,0.0,0.0,35.4,21.5,306.2,75.9,9.9,208.1,17.9,8,0.33
182,2017-10-30,64.8,32.0,46.6,64.8,27.6,44.5,34.1,65.9,0.0,0,0.0,0.0,0.0,17.2,11.1,266.8,0.0,9.9,201.5,17.3,7,0.37
183,2017-10-31,70.3,42.9,55.4,70.3,42.9,55.1,45.2,71.0,0.0,0,0.0,0.0,0.0,,6.7,273.8,6.9,9.9,195.8,17.1,7,0.42
184,2017-11-01,70.5,45.6,57.7,70.5,45.6,57.7,49.4,76.4,0.0,0,0.0,0.0,0.0,19.7,8.4,183.9,33.2,9.5,130.3,11.3,7,0.45
185,2017-11-02,73.7,56.8,64.4,73.7,56.8,64.4,55.9,75.5,0.0,0,0.0,0.0,0.0,,8.7,164.0,66.7,9.8,183.8,16.0,7,0.48
186,2017-11-03,77.1,56.1,65.5,77.1,56.1,65.5,60.9,86.5,0.008,100,8.33,0.0,0.0,,6.9,281.2,32.0,9.2,177.1,15.4,7,0.5
187,2017-11-04,78.3,59.7,67.6,78.3,59.7,67.6,63.4,87.8,0.262,100,20.83,0.0,0.0,,6.2,341.6,56.3,7.3,167.3,14.3,6,0.5
188,2017-11-05,75.2,62.7,67.2,75.2,62.7,67.2,64.0,90.4,0.0,0,0.0,0.0,0.0,,7.0,105.6,66.6,7.0,133.5,11.9,6,0.52
189,2017-11-06,78.0,59.8,68.0,78.0,59.8,68.0,63.7,87.3,0.003,100,4.17,0.0,0.0,16.1,9.7,261.3,49.8,8.7,171.2,14.8,7,0.54
190,2017-11-07,78.0,62.8,69.5,78.0,62.8,69.5,65.2,87.3,0.0,0,0.0,0.0,0.0,,11.3,244.4,67.6,7.7,118.6,10.3,5,0.57
191,2017-11-08,65.9,51.6,59.1,65.9,51.6,59.1,56.9,92.6,0.17,100,33.33,0.0,0.0,24.2,14.3,328.7,81.7,8.5,111.7,9.8,5,0.62
192,2017-11-09,54.0,48.3,51.2,54.0,45.5,50.3,49.6,94.4,0.392,100,33.33,0.0,0.0,,9.8,20.7,78.9,8.0,53.5,4.7,3,0.68
193,2017-11-10,63.7,42.6,51.3,63.7,39.7,50.2,41.2,71.4,0.0,0,0.0,0.0,0.0,,8.9,333.1,10.4,9.9,184.1,16.0,7,0.73
194,2017-11-11,52.3,42.3,47.1,52.3,35.2,43.8,37.8,70.6,0.0,0,0.0,0.0,0.0,22.5,14.6,81.7,57.0,9.9,160.6,13.9,6,0.79
195,2017-11-12,48.1,44.9,47.0,48.1,40.0,44.2,40.6,79.4,0.019,100,12.5,0.0,0.0,18.3,10.8,74.1,96.5,9.1,54.2,4.6,2,0.84
196,2017-11-13,64.5,44.9,52.3,64.5,42.1,51.5,46.1,81.6,0.0,0,0.0,0.0,0.0,,11.5,339.4,40.7,6.6,174.2,15.0,7,0.89
197,2017-11-14,59.5,40.6,48.5,59.5,38.9,47.6,42.3,80.5,0.0,0,0.0,0.0,0.0,,7.1,57.7,18.0,9.6,161.6,14.0,6,0.93
198,2017-11-15,57.3,37.6,47.8,57.3,36.2,47.2,40.1,76.5,0.0,0,0.0,0.0,0.0,,8.3,100.9,26.2,9.3,150.8,13.3,6,0.96
199,2017-11-16,66.6,45.8,55.6,66.6,44.2,55.4,43.9,66.7,0.0,0,0.0,0.0,0.0,17.2,11.1,316.2,41.0,9.9,170.0,14.8,7,0.99
200,2017-11-17,65.7,36.8,50.7,65.7,36.8,50.7,39.3,68.4,0.0,0,0.0,0.0,0.0,,8.7,104.3,10.9,9.9,170.2,14.7,6,1.0
201,2017-11-18,68.0,43.2,56.5,68.0,42.1,56.4,51.0,82.6,0.278,100,4.17,0.0,0.0,42.1,20.1,195.6,59.3,9.2,152.1,12.9,6,0.0
202,2017-11-19,56.7,40.3,48.1,56.7,35.6,44.6,35.4,62.5,0.023,100,4.17,0.0,0.0,34.3,18.9,319.0,37.6,9.9,176.0,15.3,7,0.0
203,2017-11-20,58.5,31.1,44.3,58.5,28.8,42.8,30.1,60.6,0.0,0,0.0,0.0,0.0,,8.6,43.3,18.3,9.9,153.4,13.3,6,0.02
204,2017-11-21,65.9,40.7,52.9,65.9,39.4,52.2,45.1,75.4,0.0,0,0.0,0.0,0.0,,7.3,85.2,59.0,9.9,84.1,7.3,4,0.04
205,2017-11-22,61.1,44.6,53.3,61.1,42.9,52.7,41.5,67.4,0.0,0,0.0,0.0,0.0,21.9,12.4,323.9,31.8,9.9,129.6,11.1,6,0.07
206,2017-11-23,60.5,39.4,47.9,60.5,35.9,46.5,35.5,63.9,0.0,0,0.0,0.0,0.0,17.2,8.9,53.5,29.5,9.8,163.5,14.2,6,0.11
207,2017-11-24,63.0,36.9,48.1,63.0,36.3,48.0,39.7,75.0,0.0,0,0.0,0.0,0.0,,3.6,28.7,9.3,9.1,166.3,14.3,6,0.14
208,2017-11-25,63.1,39.0,50.0,63.1,39.0,49.7,40.4,73.3,0.0,0,0.0,0.0,0.0,,10.5,269.7,18.5,9.2,71.6,6.1,3,0.19
209,2017-11-26,62.1,42.1,51.2,62.1,38.7,49.4,31.2,50.0,0.0,0,0.0,0.0,0.0,24.2,14.3,326.4,6.2,9.9,167.5,14.3,6,0.24
210,2017-11-27,62.8,32.3,46.9,62.8,32.3,46.4,29.8,55.8,0.0,0,0.0,0.0,0.0,,8.5,50.4,4.0,9.9,164.0,14.2,6,0.29
211,2017-11-28,65.4,35.5,49.6,65.4,35.5,49.2,35.8,62.2,0.0,0,0.0,0.0,0.0,,8.9,84.3,2.7,9.9,153.0,13.2,6,0.34
212,2017-11-29,65.4,44.9,54.0,65.4,43.6,53.8,51.5,91.7,0.0,0,0.0,0.0,0.0,,4.3,39.1,68.7,4.1,151.1,13.0,6,0.39
213,2017-11-30,69.0,50.8,58.9,69.0,50.8,58.9,56.2,91.7,0.033,100,20.83,0.0,0.0,31.1,9.7,246.4,70.6,5.8,139.5,11.9,6,0.43
214,2017-12-01,64.9,51.6,57.8,64.9,51.6,57.8,55.0,91.3,0.0,0,0.0,0.0,0.0,,6.4,325.5,60.3,5.4,123.2,10.6,5,0.47
215,2017-12-02,68.6,48.1,56.7,68.6,48.1,56.7,52.0,85.7,0.0,0,0.0,0.0,0.0,,2.9,27.8,55.4,6.4,129.9,11.2,5,0.49
216,2017-12-03,68.4,47.9,56.1,68.4,47.9,56.1,47.2,76.6,0.0,0,0.0,0.0,0.0,,5.3,2.7,35.1,7.3,147.3,12.8,6,0.5
217,2017-12-04,65.2,44.4,54.9,65.2,43.0,54.7,47.5,78.2,0.0,0,0.0,0.0,0.0,19.9,12.4,113.5,27.6,8.7,144.7,12.5,6,0.51
218,2017-12-05,69.6,54.9,59.7,69.6,54.9,59.7,56.2,88.6,0.275,100,29.17,0.0,0.0,32.5,13.3,187.6,77.6,8.5,132.0,11.3,5,0.53
219,2017-12-06,54.9,38.0,42.2,54.9,32.2,37.1,33.5,71.7,0.093,100,25.0,0.0,0.0,30.0,12.6,312.5,63.7,9.8,82.8,7.0,4,0.56
220,2017-12-07,47.9,40.7,44.1,46.8,35.6,40.9,29.4,56.5,0.0,0,0.0,0.0,0.0,,7.8,309.8,78.9,9.9,67.7,5.9,3,0.61
221,2017-12-08,44.1,32.8,36.2,42.2,26.5,31.0,33.1,89.5,0.917,100,58.33,0.0,0.0,19.7,11.3,346.3,91.9,5.5,70.1,6.0,3,0.66
222,2017-12-09,38.5,30.6,33.6,32.5,23.4,27.5,29.5,85.9,0.19,100,33.33,3.1,1.6,19.7,13.9,287.1,54.8,6.7,145.8,12.5,6,0.71
223,2017-12-10,42.8,25.5,33.7,38.6,19.6,28.4,23.6,67.1,0.0,0,0.0,0.0,1.6,,9.4,282.3,0.0,9.9,153.7,13.3,6,0.76
224,2017-12-11,57.2,28.5,41.6,57.2,24.9,39.9,30.7,67.7,0.0,0,0.0,0.0,1.0,,8.4,253.3,3.5,9.9,149.0,12.8,6,0.82
225,2017-12-12,48.1,37.0,43.0,42.0,28.6,37.5,31.2,64.3,0.0,0,0.0,0.0,0.1,34.3,23.3,299.6,24.8,9.9,143.9,12.4,6,0.86
226,2017-12-13,48.4,28.2,37.9,43.4,19.9,31.8,13.2,37.2,0.0,0,0.0,0.0,0.0,25.3,15.1,270.5,1.8,9.9,153.1,13.3,6,0.91
227,2017-12-14,57.1,34.5,45.5,57.1,30.8,43.1,30.7,57.4,0.0,0,0.0,0.0,0.0,17.2,8.6,248.0,19.6,9.9,129.1,11.2,5,0.94
228,2017-12-15,44.3,30.6,38.0,44.3,24.6,32.9,27.9,67.1,0.0,0,0.0,0.0,0.0,25.3,15.8,302.1,25.5,9.9,87.7,7.6,3,0.97
229,2017-12-16,51.9,27.2,37.4,51.9,21.4,34.5,25.8,65.7,0.0,0,0.0,0.0,0.0,,6.9,294.0,24.2,9.7,149.5,13.0,6,0.99
230,2017-12-17,47.9,32.8,40.7,46.8,30.0,39.6,35.7,83.3,0.157,100,20.83,0.0,0.0,,6.5,51.1,59.0,7.5,79.9,7.0,4,1.0
231,2017-12-18,60.4,46.8,51.4,60.4,46.8,51.4,50.0,95.1,0.0,0,0.0,0.0,0.0,,6.7,280.9,77.8,5.1,57.5,5.0,3,0.0
232,2017-12-19,61.3,45.6,53.7,61.3,45.6,53.5,51.7,93.5,0.001,100,4.17,0.0,0.0,,7.2,290.8,77.0,5.7,121.3,10.5,5,0.01
233,2017-12-20,64.6,57.6,61.0,64.6,57.6,61.0,60.2,97.3,1.501,100,50.0,0.0,0.0,22.7,12.5,173.4,85.5,6.2,33.9,3.0,1,0.02
234,2017-12-21,57.6,52.3,54.0,57.6,52.3,54.0,53.3,97.7,0.017,100,4.17,0.0,0.0,,8.9,89.2,97.1,5.4,74.1,6.5,3,0.05
235,2017-12-22,58.0,51.3,53.6,58.0,51.3,53.6,52.8,97.1,0.055,100,12.5,0.0,0.0,,7.6,128.9,96.1,5.9,105.0,9.1,5,0.08
236,2017-12-23,68.2,49.7,60.1,68.2,45.6,59.9,57.2,90.2,0.129,100,12.5,0.0,0.0,29.2,17.5,232.2,86.5,9.1,89.7,7.7,4,0.11
237,2017-12-24,48.6,42.9,46.6,44.9,35.0,42.2,42.0,84.1,0.0,0,0.0,0.0,0.0,28.9,16.9,285.5,97.3,9.8,138.7,12.1,5,0.16
238,2017-12-25,41.2,30.1,34.4,33.6,20.3,25.9,19.0,54.3,0.0,0,0.0,0.0,0.0,25.3,15.6,320.4,29.3,9.9,125.8,10.8,5,0.21
239,2017-12-26,49.1,29.2,38.7,48.6,25.3,35.6,18.6,46.2,0.0,0,0.0,0.0,0.0,19.7,10.5,82.2,29.7,9.9,146.9,12.8,6,0.26
240,2017-12-27,42.9,35.2,38.7,38.1,29.6,34.8,30.0,71.7,0.106,100,16.67,0.0,0.0,,9.4,344.0,70.4,9.6,61.0,5.3,3,0.31
241,2017-12-28,44.2,31.4,38.1,40.7,26.3,33.6,24.1,58.4,0.0,0,0.0,0.0,0.0,20.8,11.7,75.2,60.7,9.9,81.6,6.9,4,0.36
242,2017-12-29,50.9,34.1,41.5,50.9,33.0,40.0,25.3,53.6,0.0,0,0.0,0.0,0.0,,6.9,41.0,41.2,9.9,149.7,12.9,6,0.41
243,2017-12-30,50.0,31.2,39.5,50.0,27.8,36.2,29.2,68.3,0.0,0,0.0,0.0,0.0,25.3,13.7,311.4,18.5,9.6,146.7,12.7,6,0.45
244,2017-12-31,36.0,28.5,32.8,29.6,18.5,25.5,22.9,66.9,0.0,0,0.0,0.0,0.0,22.0,13.0,321.0,68.5,9.7,42.6,3.6,2,0.48
245,2018-01-01,28.2,18.7,22.3,19.4,5.4,11.1,7.2,51.7,0.0,0,0.0,0.0,0.0,25.3,14.6,328.3,70.0,9.9,50.8,4.3,3,0.5
246,2018-01-02,35.1,12.1,23.5,35.1,3.1,19.3,6.2,50.2,0.0,0,0.0,0.0,0.0,,6.9,15.2,11.6,9.9,161.5,13.7,7,0.5
247,2018-01-03,37.6,26.4,30.7,34.5,19.8,26.1,6.6,36.4,0.0,0,0.0,0.0,0.0,18.3,12.0,322.1,45.5,9.9,114.3,9.8,6,0.52
248,2018-01-04,33.6,21.1,26.9,22.0,8.5,15.2,6.7,42.9,0.0,0,0.0,0.0,0.0,29.9,20.6,312.0,2.7,9.9,252.1,21.8,6,0.54
249,2018-01-05,36.8,16.5,25.6,29.0,3.6,16.2,3.8,40.8,0.0,0,0.0,0.0,0.0,23.0,14.2,306.2,10.9,9.9,195.4,16.9,6,0.58
250,2018-01-06,38.5,20.7,28.7,31.1,13.2,22.0,6.0,39.7,0.0,0,0.0,0.0,0.0,21.1,13.7,322.0,12.4,9.9,157.6,13.8,6,0.63
251,2018-01-07,38.3,20.8,29.2,32.5,11.8,23.1,6.9,39.6,0.0,0,0.0,0.0,0.0,17.2,9.9,91.2,25.3,9.9,137.2,11.8,6,0.68
252,2018-01-08,41.2,30.9,35.2,37.5,23.2,30.0,22.2,62.8,0.182,100,33.33,0.0,0.0,,9.1,76.1,89.2,8.5,29.1,2.4,2,0.73
253,2018-01-09,63.9,36.1,48.9,63.9,32.8,47.5,45.3,88.1,0.0,0,0.0,0.0,0.0,,8.2,58.3,66.2,8.0,117.9,10.1,5,0.78
254,2018-01-10,64.2,52.2,58.2,64.2,52.2,58.2,51.6,79.9,0.0,0,0.0,0.0,0.0,21.9,10.8,94.1,98.0,9.2,47.5,3.9,2,0.83
255,2018-01-11,58.5,52.4,55.8,58.5,52.4,55.8,55.5,98.8,0.088,100,50.0,0.0,0.0,,12.1,81.0,100.0,3.8,27.5,2.3,1,0.88
256,2018-01-12,61.3,28.8,52.3,61.3,16.7,49.6,50.4,93.4,0.591,100,45.83,0.0,0.0,33.0,22.6,248.0,99.3,7.0,25.4,2.1,2,0.92
257,2018-01-13,35.3,23.9,29.6,25.3,12.0,17.9,20.8,69.4,0.0,0,0.0,0.0,0.0,34.7,20.9,318.9,59.7,9.9,138.4,11.8,6,0.95
258,2018-01-14,40.1,17.4,27.9,38.6,9.3,22.7,13.7,57.3,0.0,0,0.0,0.0,0.0,26.0,13.6,329.5,12.8,9.9,169.5,14.7,7,0.98
259,2018-01-15,47.3,25.7,34.6,46.2,19.0,32.7,20.9,58.8,0.0,0,0.0,0.0,0.0,,7.1,85.9,21.4,9.9,168.9,14.7,7,0.99
260,2018-01-16,48.8,27.8,36.3,45.5,17.2,33.0,26.9,70.3,0.005,100,4.17,0.0,0.0,,12.6,285.8,52.3,9.1,105.5,9.0,7,1.0
261,2018-01-17,26.2,13.7,20.1,16.0,-2.2,6.3,10.7,67.8,0.074,100,25.0,1.6,1.0,31.4,21.4,316.1,37.2,7.9,176.9,15.4,8,0.0
262,2018-01-18,40.1,14.9,26.0,33.9,1.2,16.7,10.2,53.8,0.0,0,0.0,0.0,1.3,17.2,12.2,311.2,0.0,9.9,178.3,15.4,7,0.01
263,2018-01-19,53.0,26.2,36.8,53.0,18.9,33.7,11.3,38.5,0.0,0,0.0,0.0,0.4,,9.0,298.9,6.2,9.9,183.1,15.9,7,0.03
264,2018-01-20,62.1,29.2,43.6,62.1,26.6,43.0,28.1,55.5,0.0,0,0.0,0.0,0.0,19.7,10.3,300.3,25.2,9.9,151.3,12.9,6,0.05
265,2018-01-21,68.2,35.8,50.7,68.2,35.8,50.7,39.6,68.8,0.0,0,0.0,0.0,0.0,,6.7,195.0,11.8,9.7,174.5,14.9,7,0.09
266,2018-01-22,61.3,43.3,53.4,61.3,41.6,53.2,50.1,88.9,0.515,100,20.83,0.0,0.0,32.2,10.8,148.6,76.1,8.1,24.2,2.1,1,0.13
267,2018-01-23,62.2,41.9,51.7,62.2,35.0,49.4,36.9,58.7,0.0,0,0.0,0.0,0.0,26.4,17.0,273.3,41.3,9.9,179.8,15.8,7,0.18
268,2018-01-24,52.7,34.9,42.4,52.7,28.1,37.7,26.2,54.9,0.0,0,0.0,0.0,0.0,27.1,15.7,314.0,15.7,9.9,184.8,16.1,7,0.23
269,2018-01-25,56.9,31.4,42.9,56.9,27.8,41.0,23.8,51.1,0.0,0,0.0,0.0,0.0,,6.2,342.5,11.0,9.9,194.2,16.7,7,0.28
270,2018-01-26,56.9,32.6,44.6,56.9,30.8,44.1,24.3,49.4,0.0,0,0.0,0.0,0.0,19.7,10.0,101.8,38.1,9.9,134.4,11.7,7,0.34
271,2018-01-27,56.0,48.4,52.2,56.0,45.5,51.6,44.5,76.4,0.123,100,45.83,0.0,0.0,,8.0,91.0,98.7,9.4,27.9,2.4,1,0.39
272,2018-01-28,55.2,52.0,53.7,55.2,52.0,53.7,53.4,99.0,1.128,100,70.83,0.0,0.0,,8.4,32.6,100.0,3.4,11.2,0.8,0,0.43
273,2018-01-29,56.4,45.5,50.8,56.4,38.3,49.0,38.0,66.9,0.017,100,12.5,0.0,0.0,31.1,18.6,325.8,46.5,8.8,190.6,16.3,7,0.47
274,2018-01-30,44.8,30.4,37.2,39.4,21.3,29.9,19.9,50.8,0.0,0,0.0,0.0,0.0,28.7,18.5,330.0,27.6,9.9,200.1,17.3,8,0.49
275,2018-01-31,54.8,27.7,39.9,54.8,23.7,38.1,19.7,48.1,0.0,0,0.0,0.0,0.0,19.7,9.9,159.1,16.5,9.9,196.1,16.9,7,0.5
276,2018-02-01,62.8,36.7,50.8,62.8,36.6,50.4,39.4,65.2,0.0,0,0.0,0.0,0.0,24.0,14.3,222.0,83.3,9.9,88.9,7.5,5,0.51
277,2018-02-02,45.4,30.9,37.2,38.3,22.1,29.0,21.4,56.4,0.098,100,12.5,0.0,0.0,32.8,16.9,325.0,42.4,9.8,170.9,14.8,7,0.53
278,2018-02-03,48.4,30.5,38.7,44.3,24.0,34.1,14.4,37.7,0.0,0,0.0,0.0,0.0,17.2,9.6,99.2,39.9,9.9,152.8,13.3,7,0.56
279,2018-02-04,47.5,34.7,41.7,45.2,26.4,37.5,36.8,85.4,1.386,100,33.33,0.0,0.0,19.7,12.4,40.1,97.1,7.6,29.0,2.5,1,0.6
280,2018-02-05,51.0,37.0,42.3,51.0,28.8,38.8,32.4,70.8,0.0,0,0.0,0.0,0.0,22.6,14.0,307.0,16.5,9.8,202.2,17.5,8,0.65
281,2018-02-06,67.8,36.0,51.3,67.8,36.0,50.9,37.9,61.3,0.0,0,0.0,0.0,0.0,,6.2,94.1,68.4,9.9,132.6,11.4,7,0.7
282,2018-02-07,61.7,42.7,56.4,61.7,34.9,55.3,53.2,89.6,1.346,100,58.33,0.0,0.0,28.8,16.7,243.5,97.8,8.3,20.0,1.6,2,0.75
283,2018-02-08,57.1,33.3,43.9,57.1,25.2,40.0,30.9,63.8,0.0,0,0.0,0.0,0.0,19.7,15.0,323.0,26.6,9.8,195.9,17.0,8,0.8
284,2018-02-09,61.3,34.6,48.5,61.3,31.0,47.8,36.8,67.0,0.147,100,8.33,0.0,0.0,20.8,10.6,114.8,52.9,9.6,166.5,14.3,8,0.84
285,2018-02-10,64.6,50.7,56.2,64.6,50.7,56.2,55.9,99.0,0.378,100,45.83,0.0,0.0,21.9,9.4,132.0,100.0,4.0,22.6,1.9,1,0.88
286,2018-02-11,66.6,61.7,64.1,66.6,61.7,64.1,63.2,96.6,0.792,100,54.17,0.0,0.0,24.2,12.1,193.3,100.0,8.4,18.4,1.5,1,0.92
287,2018-02-12,61.5,49.8,56.9,61.5,47.1,56.8,54.0,90.2,0.071,100,20.83,0.0,0.0,,11.1,290.2,99.8,8.6,50.2,4.2,2,0.95
288,2018-02-13,55.4,46.9,51.0,55.4,41.1,49.7,44.3,78.3,0.005,100,4.17,0.0,0.0,21.9,14.6,70.2,99.3,9.4,56.7,5.0,2,0.98
289,2018-02-14,59.0,47.5,53.2,59.0,45.9,52.7,50.2,89.8,0.0,0,0.0,0.0,0.0,,6.3,124.0,99.8,7.1,43.4,3.7,1,1.0
290,2018-02-15,69.3,57.9,63.5,69.3,57.9,63.5,60.4,90.0,0.02,100,12.5,0.0,0.0,19.7,10.7,220.6,96.5,8.6,43.9,3.8,2,1.0
291,2018-02-16,74.5,54.6,65.9,74.5,54.6,65.9,59.7,81.9,0.012,100,8.33,0.0,0.0,28.6,17.5,256.8,85.1,9.8,94.7,8.1,5,0.0
292,2018-02-17,77.0,50.5,60.9,77.0,50.5,60.9,52.3,75.4,0.014,100,8.33,0.0,0.0,29.6,16.6,259.7,92.5,9.7,99.5,8.4,5,0.01
293,2018-02-18,67.5,48.1,57.9,67.5,45.8,57.5,51.3,80.2,0.073,100,16.67,0.0,0.0,16.1,12.3,325.7,72.5,9.7,106.3,9.2,6,0.03
294,2018-02-19,72.7,58.5,62.2,72.7,58.5,62.2,59.4,91.7,0.005,100,4.17,0.0,0.0,20.8,12.3,100.8,96.8,5.4,109.7,9.4,8,0.07
295,2018-02-20,74.6,57.3,65.7,74.6,57.3,65.7,61.1,86.4,0.0,0,0.0,0.0,0.0,,10.1,127.7,91.6,7.4,150.1,12.8,7,0.1
296,2018-02-21,75.8,64.5,69.4,75.8,64.5,69.4,64.8,85.9,0.036,100,12.5,0.0,0.0,,11.9,167.5,75.4,9.2,170.3,14.7,7,0.15
297,2018-02-22,79.0,60.5,68.7,79.0,60.5,68.7,62.1,81.1,0.0,0,0.0,0.0,0.0,,9.5,152.6,50.5,9.0,189.9,16.3,7,0.2
298,2018-02-23,77.5,56.7,66.4,77.5,56.7,66.4,59.4,80.5,0.0,0,0.0,0.0,0.0,,8.0,147.5,43.7,8.6,120.7,10.4,6,0.26
299,2018-02-24,79.1,62.5,70.7,79.1,62.5,70.7,58.3,66.4,0.0,0,0.0,0.0,0.0,26.2,17.0,198.5,73.1,9.8,157.0,13.7,7,0.32
300,2018-02-25,69.9,60.3,64.0,69.9,60.3,64.0,60.2,87.7,0.366,100,41.67,0.0,0.0,30.1,14.0,228.2,82.9,9.3,36.7,3.0,2,0.37
301,2018-02-26,65.0,49.1,58.2,65.0,46.3,58.1,53.7,85.8,0.488,100,37.5,0.0,0.0,23.0,11.7,295.2,73.7,8.2,80.1,7.0,4,0.42
