,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
16756,63.5,43.5,53.3,63.5,38.8,51.7,20.9,28.3,0.0,0.0,0.0,0.0,0.0,30.1,16.8,302.5,16.9,9.9,241.1,20.7,8.0,0.88
16757,74.1,47.7,60.5,74.1,47.7,60.5,35.9,40.9,0.0,0.0,0.0,0.0,0.0,17.7,9.6,116.6,46.3,9.7,223.3,19.4,8.0,0.96
16758,71.2,60.9,64.9,71.2,60.9,64.9,63.1,94.0,0.384,100.0,29.17,0.0,0.0,28.9,13.1,210.8,89.5,5.6,41.0,3.6,2.0,0.12
16759,69.9,46.8,59.7,69.9,46.8,59.6,44.5,58.9,0.0,0.0,0.0,0.0,0.0,17.7,9.4,217.3,36.1,9.9,138.4,11.9,5.0,0.35
16760,80.8,54.9,67.5,80.6,54.9,67.5,52.3,60.6,0.0,0.0,0.0,0.0,0.0,22.4,12.0,198.6,65.2,9.8,223.1,19.2,9.0,0.4
16761,71.0,42.6,57.0,71.0,40.9,56.5,35.8,48.5,0.0,0.0,0.0,0.0,0.0,21.9,11.7,110.6,20.0,9.9,252.5,21.5,9.0,0.59
16762,80.4,54.2,67.6,80.2,54.2,67.6,53.6,64.3,0.0,0.0,0.0,0.0,0.0,16.1,7.6,135.2,7.0,9.7,272.8,23.4,9.0,0.7
16763,83.6,58.2,70.7,82.9,58.2,70.6,53.5,56.8,0.0,0.0,0.0,0.0,0.0,20.8,9.4,3.3,11.9,9.9,287.5,25.0,9.0,0.37
16764,87.5,71.4,78.7,88.8,71.4,79.3,65.4,65.5,0.0,0.0,0.0,0.0,0.0,23.0,10.4,207.6,52.6,9.9,228.1,19.7,8.0,0.68
16765,83.0,67.1,74.2,85.3,67.1,74.8,65.6,76.0,0.0,0.0,0.0,0.0,0.0,37.9,14.3,179.5,54.5,9.8,185.9,15.9,8.0,0.85
16766,77.4,67.1,70.8,77.4,67.1,70.8,64.9,81.7,0.178,100.0,20.83,0.0,0.0,25.3,13.3,94.3,88.2,9.4,101.8,8.6,5.0,0.89
16767,84.5,64.2,75.1,83.9,64.2,75.0,59.2,60.5,0.0,0.0,0.0,0.0,0.0,18.3,9.7,103.3,32.0,9.9,232.1,20.2,9.0,1.0
16768,84.6,65.2,75.7,83.5,65.2,75.5,57.0,53.9,0.0,0.0,0.0,0.0,0.0,19.7,10.9,79.1,35.7,9.9,250.5,21.4,10.0,0.14
16769,86.7,68.7,78.0,87.9,68.7,78.6,63.4,62.4,0.0,0.0,0.0,0.0,0.0,10.5,6.7,309.4,63.8,9.9,258.6,22.3,10.0,0.44
16770,91.6,74.0,83.6,95.7,74.0,86.0,66.8,58.1,0.0,0.0,0.0,0.0,0.0,25.2,12.4,96.5,43.8,9.8,176.0,15.3,7.0,0.91
16771,88.8,71.2,78.6,91.7,71.2,80.0,69.5,75.9,0.154,100.0,12.5,0.0,0.0,16.8,8.7,94.5,65.5,9.2,325.0,27.8,5.0,0.01
16772,82.9,72.4,76.9,86.6,72.4,77.5,70.2,80.3,0.014,100.0,16.67,0.0,0.0,9.8,8.3,72.4,53.7,9.9,516.6,45.3,5.0,0.03
16773,86.0,73.2,78.0,92.5,73.2,80.0,72.6,84.2,0.296,100.0,50.0,0.0,0.0,29.9,11.4,231.3,70.6,9.4,515.5,44.8,5.0,0.38
16774,86.0,73.5,78.9,91.4,73.5,80.9,72.0,80.2,0.254,100.0,37.5,0.0,0.0,21.9,9.2,305.9,79.5,9.5,513.9,44.4,5.0,0.42
16775,85.6,69.9,75.0,92.5,69.9,75.5,70.3,85.8,0.618,100.0,29.17,0.0,0.0,33.7,10.0,253.8,68.9,9.3,516.9,45.3,5.0,0.7
16776,81.7,71.8,76.5,86.4,71.8,76.8,71.4,84.6,0.469,100.0,29.17,0.0,0.0,22.5,9.2,230.3,53.6,9.3,516.3,45.3,5.0,0.8
16777,88.3,71.4,78.2,94.3,71.4,80.3,70.4,77.8,0.046,100.0,4.17,0.0,0.0,11.9,9.6,277.2,36.2,9.9,514.4,44.8,5.0,0.41
16778,84.1,71.4,76.3,88.8,71.4,77.5,70.2,82.4,0.314,100.0,16.67,0.0,0.0,18.3,9.0,230.1,52.6,9.7,516.3,44.8,5.0,0.5
16779,89.5,72.7,79.3,94.6,72.7,81.2,68.7,71.2,0.193,100.0,8.33,0.0,0.0,39.2,12.4,251.0,43.4,9.8,483.2,41.9,5.0,0.58
16780,87.5,71.5,77.9,91.3,71.5,79.1,70.1,78.8,0.053,100.0,20.83,0.0,0.0,6.9,6.4,296.9,68.5,9.7,513.5,44.4,5.0,1.0
16781,90.2,65.7,78.1,93.6,65.7,79.6,65.6,67.5,0.0,0.0,0.0,0.0,0.0,14.1,7.5,106.9,27.9,9.9,513.3,44.4,5.0,0.13
16782,82.1,70.7,75.1,86.0,70.7,75.9,70.2,85.6,0.033,100.0,20.83,0.0,0.0,15.9,9.6,175.4,80.3,7.8,506.9,44.2,5.0,0.51
16783,78.7,57.5,68.0,78.7,57.5,68.0,47.7,51.2,0.0,0.0,0.0,0.0,0.0,23.0,10.6,41.9,3.5,9.9,520.9,45.2,5.0,0.97
16784,74.3,49.1,62.3,74.3,49.1,62.3,38.2,43.6,0.0,0.0,0.0,0.0,0.0,23.6,13.3,15.7,13.6,9.9,458.5,39.9,5.0,0.04
16785,76.8,60.2,66.9,76.8,60.2,66.9,47.0,48.9,0.0,0.0,0.0,0.0,0.0,35.8,17.3,18.2,63.0,9.9,501.8,43.7,5.0,0.12
16786,82.0,51.6,66.2,80.7,51.6,66.0,48.6,57.3,0.0,0.0,0.0,0.0,0.0,20.8,12.5,320.8,6.6,9.9,520.5,45.0,5.0,0.47
16787,73.8,54.4,63.7,73.8,54.4,63.7,43.0,51.6,0.0,0.0,0.0,0.0,0.0,25.0,13.1,327.1,18.7,9.9,524.7,45.6,5.0,0.49
16788,72.4,44.2,58.0,72.4,41.9,57.5,42.9,58.5,0.0,0.0,0.0,0.0,0.0,13.9,7.6,340.8,22.5,9.9,528.0,45.6,5.0,0.5
16789,80.0,47.2,61.9,79.6,47.2,61.9,46.8,63.0,0.0,0.0,0.0,0.0,0.0,18.3,8.5,242.2,9.0,9.9,524.3,45.3,5.0,0.65
16790,69.0,37.1,51.6,69.0,36.3,51.5,33.1,54.9,0.0,0.0,0.0,0.0,0.0,8.3,6.9,355.9,9.0,9.9,530.7,45.6,5.0,0.92
16791,73.6,54.0,62.2,73.6,54.0,62.2,53.1,73.7,0.0,0.0,0.0,0.0,0.0,13.4,7.3,80.6,20.0,9.9,525.8,45.6,5.0,0.37
16792,81.2,66.0,72.3,83.0,66.0,72.5,64.8,78.5,0.0,0.0,0.0,0.0,0.0,24.1,11.9,108.7,63.7,9.9,519.4,47.2,5.0,0.48
16793,67.5,59.0,62.5,67.5,59.0,62.5,53.4,73.0,0.097,100.0,25.0,0.0,0.0,34.4,20.7,67.3,95.7,9.3,527.1,45.6,5.0,0.53
16794,67.7,42.0,58.0,67.7,35.3,56.6,52.8,83.5,0.0,0.0,0.0,0.0,0.0,26.5,16.9,294.0,84.2,8.4,529.5,45.6,5.0,0.58
16795,52.9,29.5,40.0,52.9,23.6,37.4,22.6,52.3,0.0,0.0,0.0,0.0,0.0,15.4,9.9,329.7,14.2,9.9,540.7,46.5,5.0,0.85
16796,52.0,31.2,42.3,52.0,29.6,40.9,29.1,61.5,0.0,0.0,0.0,0.0,0.0,18.8,12.0,296.0,28.4,9.9,539.0,46.3,5.0,0.89
16797,65.4,54.7,60.7,65.4,54.7,60.7,50.6,71.9,0.53,100.0,29.17,0.0,0.0,32.0,17.9,234.6,56.1,8.8,467.8,40.4,5.0,0.08
16798,68.2,40.5,54.7,68.2,39.9,54.6,45.4,73.2,0.303,100.0,16.67,0.0,0.0,27.3,11.0,130.5,34.5,9.4,530.8,45.6,5.0,0.19
16799,67.2,42.3,56.8,67.2,36.0,55.9,46.2,71.6,1.532,100.0,33.33,0.0,0.0,34.3,17.9,320.0,59.3,8.0,509.5,43.7,5.0,0.24
16800,50.0,28.0,39.7,47.7,23.7,36.4,22.9,53.0,0.0,0.0,0.0,0.0,0.0,13.9,8.2,75.5,33.2,9.9,518.9,44.6,5.0,0.91
16801,50.2,11.3,22.9,50.2,-3.8,8.8,10.1,58.4,0.063,100.0,20.83,0.0,0.0,44.7,25.9,288.6,41.1,9.7,554.5,47.6,6.0,0.0
16802,25.7,7.9,16.1,15.0,-8.8,3.1,2.4,54.7,0.0,0.0,0.0,0.0,0.0,31.3,17.3,287.7,23.9,9.9,558.7,48.0,6.0,0.01
16803,77.5,65.8,72.0,77.5,65.8,72.0,64.6,78.3,0.031,100.0,16.67,0.0,0.0,30.7,15.8,210.0,92.7,9.7,67.6,5.7,3.0,0.99
16804,73.1,56.1,63.4,73.1,56.1,63.4,59.3,87.3,0.567,100.0,54.17,0.0,0.0,33.7,17.6,214.8,97.5,8.4,26.9,2.4,1.0,1.0
16805,51.5,28.8,39.2,51.5,22.6,35.4,21.6,51.0,0.0,0.0,0.0,0.0,0.0,18.3,10.7,87.0,16.2,9.9,113.3,9.8,5.0,0.19
16806,46.8,38.3,42.4,42.8,32.9,38.5,33.2,70.2,0.067,100.0,12.5,0.0,0.0,24.2,13.9,74.7,71.0,9.7,39.6,3.3,2.0,0.47
16807,44.6,30.0,35.9,42.1,27.1,33.2,26.8,70.9,0.0,0.0,0.0,0.0,0.0,8.9,7.7,329.8,55.7,9.0,109.2,9.6,6.0,0.6
16808,37.0,25.3,30.5,30.6,13.3,21.4,9.2,43.6,0.006,100.0,8.33,0.0,0.1,34.2,20.3,312.8,26.2,9.6,144.8,12.6,6.0,0.95
16809,56.7,25.0,39.3,56.7,18.3,36.6,16.8,40.8,0.0,0.0,0.0,0.0,0.0,24.4,13.5,239.6,2.1,9.9,140.5,12.2,6.0,0.98
16810,44.7,28.5,35.5,40.9,19.0,28.6,19.4,54.5,0.0,0.0,0.0,0.0,0.0,29.7,18.1,329.5,20.1,9.9,159.3,13.9,6.0,0.11
16811,50.5,30.9,39.9,50.5,22.6,35.1,21.3,49.2,0.0,0.0,0.0,0.0,0.0,23.9,13.4,76.0,28.1,9.9,157.1,13.8,6.0,0.15
16812,68.7,41.2,54.1,68.7,41.2,53.3,37.4,56.0,0.0,0.0,0.0,0.0,0.0,20.1,12.1,295.2,15.1,9.9,161.3,14.1,6.0,0.42
16813,46.9,36.6,41.8,40.8,27.8,35.0,19.4,42.9,0.0,0.0,0.0,0.0,0.0,30.7,19.2,311.3,33.2,9.9,172.9,14.9,7.0,0.45
16814,55.9,30.4,41.7,55.9,24.8,39.1,19.5,42.5,0.0,0.0,0.0,0.0,0.0,22.8,12.5,294.0,3.5,9.8,176.0,15.5,7.0,0.48
16815,62.0,32.4,47.3,62.0,31.1,47.0,26.3,48.6,0.0,0.0,0.0,0.0,0.0,17.2,9.5,113.5,8.0,9.7,175.8,15.3,7.0,0.49
16816,60.0,31.6,46.0,60.0,29.1,44.8,21.7,42.0,0.0,0.0,0.0,0.0,0.0,23.0,10.6,100.5,14.3,9.9,194.3,17.0,7.0,0.58
16817,75.1,60.5,66.4,75.1,60.5,66.4,59.8,80.1,0.23,100.0,20.83,0.0,0.0,22.4,11.1,225.5,67.2,9.2,109.8,9.8,7.0,0.73
16818,75.6,59.1,66.4,75.6,59.1,66.4,58.4,77.4,0.0,0.0,0.0,0.0,0.0,18.3,10.1,228.6,56.7,8.7,140.2,12.2,7.0,0.79
16819,65.2,46.6,58.8,65.2,42.0,58.3,50.3,74.6,0.052,100.0,16.67,0.0,0.0,30.7,13.2,282.9,50.5,9.6,96.8,8.2,5.0,0.84
16820,62.4,37.2,48.1,62.4,31.5,45.6,34.2,60.2,0.0,0.0,0.0,0.0,0.0,25.7,11.9,323.4,65.5,9.9,148.3,12.8,6.0,0.89
16821,52.3,46.2,49.2,52.3,42.4,47.5,45.1,86.3,0.435,100.0,54.17,0.0,0.0,15.9,9.4,355.0,99.8,7.6,25.5,2.2,1.0,0.94
16822,77.0,51.5,63.5,77.0,51.5,63.5,46.7,57.1,0.0,0.0,0.0,0.0,0.0,24.5,13.8,128.5,31.6,9.5,195.3,17.0,7.0,0.04
16823,53.8,28.6,36.4,53.8,17.7,26.7,21.6,59.5,0.806,100.0,29.17,0.1,0.0,50.4,26.1,315.5,57.0,8.9,192.4,16.6,9.0,0.35
16824,59.4,50.4,55.0,59.4,50.4,55.0,52.1,89.8,0.791,100.0,29.17,0.0,0.0,41.7,13.5,151.4,62.5,8.6,19.5,1.8,1.0,0.5
16825,63.7,45.9,54.1,63.7,41.3,52.8,27.6,41.7,0.0,0.0,0.0,0.0,0.0,39.5,23.8,288.2,1.8,9.9,250.5,21.7,8.0,0.83
16826,63.5,43.5,53.3,63.5,38.8,51.7,20.9,28.3,0.0,0.0,0.0,0.0,0.0,30.1,16.8,302.5,16.9,9.9,241.1,20.7,8.0,0.88
16827,68.7,44.4,57.5,68.7,42.3,57.1,34.0,45.9,0.0,0.0,0.0,0.0,0.0,28.4,16.3,320.4,3.1,9.9,257.2,22.2,9.0,0.03
16828,73.2,59.1,65.7,73.2,59.1,65.7,58.7,80.1,0.0,0.0,0.0,0.0,0.0,9.4,8.9,310.5,62.4,7.6,147.9,12.7,7.0,0.51
16829,79.8,58.7,70.0,79.8,58.7,70.0,55.3,61.7,0.0,0.0,0.0,0.0,0.0,24.2,9.0,155.9,42.3,9.9,185.4,16.0,9.0,0.81
16830,80.3,63.3,71.1,81.3,63.3,71.2,61.6,73.2,0.0,0.0,0.0,0.0,0.0,23.0,13.8,217.2,49.1,9.7,184.7,15.9,7.0,0.0
16831,69.2,53.0,60.6,69.2,53.0,60.6,53.1,77.0,0.0,0.0,0.0,0.0,0.0,20.1,8.3,20.8,63.9,9.6,111.5,9.6,5.0,0.22
16832,83.6,58.2,70.7,82.9,58.2,70.6,53.5,56.8,0.0,0.0,0.0,0.0,0.0,20.8,9.4,3.3,11.9,9.9,287.5,25.0,9.0,0.37
16833,78.9,65.9,71.1,78.9,65.9,71.1,59.1,66.7,0.097,100.0,8.33,0.0,0.0,36.7,12.5,79.6,73.3,9.8,167.9,14.6,10.0,0.45
16834,82.2,64.5,72.7,83.1,64.5,72.9,62.2,70.8,0.143,100.0,12.5,0.0,0.0,29.9,14.0,257.4,56.4,9.7,215.0,18.6,9.0,0.5
16835,80.8,58.9,70.4,81.0,58.9,70.4,56.8,64.0,0.0,0.0,0.0,0.0,0.0,17.2,8.9,316.3,12.6,9.9,305.3,26.7,9.0,0.99
16836,84.6,65.2,75.7,83.5,65.2,75.5,57.0,53.9,0.0,0.0,0.0,0.0,0.0,19.7,10.9,79.1,35.7,9.9,250.5,21.4,10.0,0.14
16837,91.7,70.9,81.4,95.4,70.9,83.1,67.7,65.2,0.0,0.0,0.0,0.0,0.0,21.9,8.7,261.1,42.4,9.9,308.7,26.6,10.0,0.47
16838,87.5,65.6,76.9,84.2,65.6,76.0,49.8,41.1,0.0,0.0,0.0,0.0,0.0,23.5,14.4,53.0,10.0,9.9,317.0,27.7,9.0,0.67
16839,89.2,72.2,80.9,91.7,72.2,82.4,66.3,62.2,0.003,100.0,4.17,0.0,0.0,15.0,7.5,130.5,57.6,9.9,173.2,14.8,10.0,0.97
16840,92.2,73.7,81.3,97.5,73.7,84.2,71.6,74.2,0.267,100.0,12.5,0.0,0.0,27.6,8.8,279.2,39.8,9.8,512.0,44.3,5.0,0.08
16841,86.0,73.5,78.9,91.4,73.5,80.9,72.0,80.2,0.254,100.0,37.5,0.0,0.0,21.9,9.2,305.9,79.5,9.5,513.9,44.4,5.0,0.42
16842,77.4,71.4,74.0,77.4,71.4,74.0,70.3,88.3,0.152,100.0,25.0,0.0,0.0,14.5,7.1,86.0,91.9,8.6,519.0,45.6,5.0,0.77
16843,83.9,69.9,75.9,88.9,69.9,77.4,70.4,84.3,0.238,100.0,12.5,0.0,0.0,32.7,11.7,239.9,78.3,8.8,516.5,44.8,5.0,0.86
16844,82.1,70.7,75.1,86.0,70.7,75.9,70.2,85.6,0.033,100.0,20.83,0.0,0.0,15.9,9.6,175.4,80.3,7.8,506.9,44.2,5.0,0.51
16845,89.8,66.6,76.4,94.6,66.6,78.0,67.3,75.2,0.18,100.0,20.83,0.0,0.0,31.1,9.7,327.9,34.7,9.4,514.2,44.3,5.0,0.87
16846,82.0,51.6,66.2,80.7,51.6,66.0,48.6,57.3,0.0,0.0,0.0,0.0,0.0,20.8,12.5,320.8,6.6,9.9,520.5,45.0,5.0,0.47
16847,73.8,54.4,63.7,73.8,54.4,63.7,43.0,51.6,0.0,0.0,0.0,0.0,0.0,25.0,13.1,327.1,18.7,9.9,524.7,45.6,5.0,0.49
16848,73.4,45.3,58.9,73.4,45.3,58.9,41.6,58.3,0.0,0.0,0.0,0.0,0.0,19.7,11.0,308.7,0.4,9.9,526.3,45.6,5.0,0.61
16849,80.0,47.2,61.9,79.6,47.2,61.9,46.8,63.0,0.0,0.0,0.0,0.0,0.0,18.3,8.5,242.2,9.0,9.9,524.3,45.3,5.0,0.65
16850,80.8,51.5,65.5,80.0,51.5,65.4,51.3,63.9,0.0,0.0,0.0,0.0,0.0,17.2,8.3,260.9,24.5,9.8,499.5,43.1,5.0,0.7
16851,73.7,43.1,57.1,73.7,43.1,57.1,40.1,58.2,0.0,0.0,0.0,0.0,0.0,7.4,4.6,59.6,17.9,9.8,527.4,45.6,5.0,0.98
16852,75.9,45.6,60.3,75.9,45.6,60.3,47.0,64.7,0.0,0.0,0.0,0.0,0.0,12.3,7.8,140.1,24.0,9.7,525.9,45.6,5.0,1.0
16853,75.7,50.4,63.6,75.7,50.4,63.6,52.4,69.4,0.173,100.0,12.5,0.0,0.0,31.1,13.5,155.9,39.2,9.4,524.8,45.6,5.0,0.0
16854,71.6,45.2,57.1,71.6,43.3,56.4,46.6,70.5,0.0,0.0,0.0,0.0,0.0,22.6,10.3,57.2,6.1,9.9,528.6,45.6,5.0,0.03
16855,69.6,53.3,60.4,69.6,53.3,60.4,47.8,64.1,0.0,0.0,0.0,0.0,0.0,24.4,16.7,81.3,42.0,9.9,527.5,45.6,5.0,0.06
16856,65.3,52.0,58.3,65.3,52.0,58.3,50.0,74.1,0.0,0.0,0.0,0.0,0.0,25.1,11.0,86.4,70.5,9.9,529.7,45.6,5.0,0.1
16857,58.8,56.3,57.3,58.8,56.3,57.3,56.0,95.3,0.078,100.0,25.0,0.0,0.0,23.9,10.3,99.1,100.0,4.9,530.3,45.6,5.0,0.15
16858,73.0,57.5,63.5,73.0,57.5,63.5,57.7,83.4,0.359,100.0,33.33,0.0,0.0,22.4,8.7,283.9,83.5,6.1,526.1,45.6,5.0,0.21
16859,74.7,51.9,62.7,74.7,51.9,62.7,52.1,70.9,0.0,0.0,0.0,0.0,0.0,19.7,12.5,93.8,13.0,9.4,366.4,31.8,5.0,0.42
16860,76.8,62.3,68.2,76.8,62.3,68.2,60.9,78.1,0.012,100.0,8.33,0.0,0.0,22.6,11.0,156.4,77.3,9.2,497.0,43.4,5.0,0.45
16861,81.4,65.4,72.1,83.1,65.4,72.3,64.9,79.8,0.0,0.0,0.0,0.0,0.0,19.7,7.8,11.2,67.9,7.8,409.9,35.7,5.0,0.49
16862,52.7,31.7,42.2,52.7,26.2,38.4,28.3,59.6,0.0,0.0,0.0,0.0,0.0,27.7,13.7,83.1,31.8,9.9,539.9,46.5,5.0,0.66
16863,46.2,31.0,39.4,41.2,30.1,34.7,17.5,41.9,0.0,0.0,0.0,0.0,0.0,26.8,11.9,322.2,34.2,9.9,542.2,46.9,5.0,0.93
16864,62.4,50.3,56.5,62.4,50.3,56.5,37.9,50.8,0.0,0.0,0.0,0.0,0.0,21.9,10.9,80.4,96.0,9.9,530.4,45.6,5.0,0.0
16865,65.2,46.5,56.0,65.2,44.7,55.8,46.1,72.1,0.031,100.0,8.33,0.0,0.0,23.0,11.2,115.1,57.7,9.3,449.6,38.8,5.0,0.04
16866,65.4,54.7,60.7,65.4,54.7,60.7,50.6,71.9,0.53,100.0,29.17,0.0,0.0,32.0,17.9,234.6,56.1,8.8,467.8,40.4,5.0,0.08
16867,63.5,45.2,53.1,63.5,44.3,52.8,43.3,71.0,0.0,0.0,0.0,0.0,0.0,21.9,11.9,286.7,17.7,9.9,524.8,45.0,5.0,0.13
16868,68.2,40.5,54.7,68.2,39.9,54.6,45.4,73.2,0.303,100.0,16.67,0.0,0.0,27.3,11.0,130.5,34.5,9.4,530.8,45.6,5.0,0.19
16869,67.2,42.3,56.8,67.2,36.0,55.9,46.2,71.6,1.532,100.0,33.33,0.0,0.0,34.3,17.9,320.0,59.3,8.0,509.5,43.7,5.0,0.24
16870,56.4,32.2,43.5,56.4,28.2,41.0,22.5,45.2,0.0,0.0,0.0,0.0,0.0,25.3,12.1,6.1,19.0,9.9,386.6,33.2,5.0,0.3
16871,60.4,37.4,49.0,60.4,34.9,47.9,34.4,57.5,0.0,0.0,0.0,0.0,0.0,19.5,8.1,103.5,49.7,9.9,535.9,45.8,5.0,0.35
16872,62.5,49.4,56.8,62.5,48.1,56.8,53.1,87.5,0.098,100.0,16.67,0.0,0.0,21.2,11.9,273.6,86.5,8.6,529.7,45.6,5.0,0.4
16873,59.0,43.6,52.4,59.0,42.4,52.1,44.9,76.5,0.0,0.0,0.0,0.0,0.0,18.3,9.4,316.5,50.9,9.6,532.8,45.6,5.0,0.44
16874,71.2,53.0,62.3,71.2,53.0,62.3,60.5,94.0,0.056,100.0,29.17,0.0,0.0,17.7,8.1,236.0,97.6,4.8,527.3,45.6,5.0,0.5
16875,76.7,60.8,66.2,76.7,60.8,66.2,62.0,87.5,0.0,0.0,0.0,0.0,0.0,18.8,11.4,263.9,55.4,6.1,522.3,45.6,5.0,0.5
16876,67.7,56.5,61.9,67.7,56.5,61.9,59.7,92.7,0.686,100.0,41.67,0.0,0.0,6.9,8.1,29.7,92.1,7.1,461.0,39.9,5.0,0.51
16877,56.7,52.7,54.2,56.7,52.7,54.2,51.7,91.2,0.0,0.0,0.0,0.0,0.0,19.7,7.9,95.4,100.0,6.8,532.8,45.6,5.0,0.53
16878,53.2,51.4,52.5,53.2,51.4,52.5,51.1,95.0,0.456,100.0,37.5,0.0,0.0,9.2,6.5,107.1,100.0,4.9,517.8,44.2,5.0,0.55
16879,61.3,51.9,55.5,61.3,51.9,55.5,51.0,85.6,0.0,0.0,0.0,0.0,0.0,10.3,7.8,64.8,86.5,7.1,530.9,45.6,5.0,0.59
16880,52.4,48.0,49.5,52.4,43.2,47.0,42.6,77.2,0.0,0.0,0.0,0.0,0.0,23.0,13.2,93.9,95.5,9.5,487.8,41.5,5.0,0.62
16881,52.7,35.5,44.0,52.7,32.1,41.2,28.8,57.6,0.0,0.0,0.0,0.0,0.0,24.7,15.6,266.7,12.2,9.9,516.6,44.3,5.0,0.76
16882,46.8,35.9,43.6,42.2,32.6,39.8,27.1,52.4,0.0,0.0,0.0,0.0,0.0,20.8,11.0,255.5,61.2,9.9,525.6,44.7,5.0,0.81
16883,45.2,31.3,37.4,40.0,24.6,31.6,21.1,52.5,0.0,0.0,0.0,0.0,0.0,21.8,15.0,307.8,3.1,9.9,544.1,47.4,5.0,0.86
16884,44.2,39.1,40.8,42.4,31.5,35.7,33.0,75.0,0.065,100.0,33.33,0.0,0.0,19.7,12.7,75.5,97.4,8.5,496.5,42.8,5.0,0.95
16885,25.7,7.9,16.1,15.0,-8.8,3.1,2.4,54.7,0.0,0.0,0.0,0.0,0.0,31.3,17.3,287.7,23.9,9.9,558.7,48.0,6.0,0.01
16886,35.4,17.8,25.4,28.0,6.7,16.6,5.4,44.7,0.0,0.0,0.0,0.0,0.0,20.8,12.8,295.1,3.0,9.9,551.7,48.0,6.0,0.03
16887,42.5,18.1,30.6,42.5,12.3,26.8,6.2,38.0,0.0,0.0,0.0,0.1,0.0,10.3,7.1,313.9,35.3,9.9,524.6,45.5,6.0,0.07
16888,36.9,33.9,35.4,28.8,24.3,26.3,27.8,73.7,0.0,0.0,0.0,0.0,0.2,34.1,18.4,286.0,99.4,9.9,24.0,2.2,1.0,0.5
16889,54.4,28.8,40.1,54.4,24.4,37.5,27.0,62.0,0.0,0.0,0.0,0.0,0.0,21.9,10.0,312.5,21.1,9.9,131.9,11.3,5.0,0.5
16890,61.7,32.3,47.2,61.7,32.3,47.2,30.9,58.1,0.0,0.0,0.0,0.0,0.0,21.3,10.7,184.8,32.9,9.7,128.9,11.1,6.0,0.52
16891,36.9,30.5,33.0,33.2,21.5,26.8,30.0,88.5,0.005,100.0,4.17,0.0,0.0,16.8,10.7,336.5,100.0,6.4,16.0,1.4,1.0,0.56
16892,56.7,25.0,39.3,56.7,18.3,36.6,16.8,40.8,0.0,0.0,0.0,0.0,0.0,24.4,13.5,239.6,2.1,9.9,140.5,12.2,6.0,0.98
16893,63.0,35.2,49.2,63.0,24.6,45.0,46.2,89.4,1.158,100.0,45.83,0.0,0.0,30.5,18.6,287.8,99.9,8.5,26.7,2.3,1.0,0.07
16894,44.7,28.5,35.5,40.9,19.0,28.6,19.4,54.5,0.0,0.0,0.0,0.0,0.0,29.7,18.1,329.5,20.1,9.9,159.3,13.9,6.0,0.11
16895,50.5,30.9,39.9,50.5,22.6,35.1,21.3,49.2,0.0,0.0,0.0,0.0,0.0,23.9,13.4,76.0,28.1,9.9,157.1,13.8,6.0,0.15
16896,49.5,41.8,45.1,46.5,38.3,42.1,28.2,51.8,0.0,0.0,0.0,0.0,0.0,20.8,10.8,339.1,61.4,9.9,72.9,6.2,3.0,0.2
16897,65.8,35.3,50.1,65.8,35.3,50.0,27.5,46.7,0.0,0.0,0.0,0.0,0.0,24.2,14.4,270.6,5.9,9.9,167.0,14.6,6.0,0.34
16898,62.8,33.3,45.5,62.8,26.3,40.1,38.1,75.8,0.898,100.0,16.67,0.0,0.0,30.7,19.3,304.4,63.6,9.4,146.6,12.7,7.0,0.52
16899,55.5,29.7,41.7,55.5,21.0,37.4,21.9,48.3,0.0,0.0,0.0,0.0,0.0,27.7,15.0,320.8,0.4,9.9,189.9,16.6,7.0,0.54
16900,57.3,42.9,50.8,57.3,39.6,50.1,41.8,72.8,0.625,100.0,41.67,0.0,0.0,21.0,9.2,103.3,78.1,8.0,61.8,5.6,5.0,0.62
16901,78.9,44.7,62.0,78.9,44.7,61.9,32.4,38.0,0.0,0.0,0.0,0.0,0.0,21.9,10.1,298.1,4.0,9.7,209.3,18.0,7.0,0.0
16902,78.4,56.2,67.9,78.4,56.2,67.9,54.9,65.5,0.0,0.0,0.0,0.0,0.0,23.0,12.3,181.7,48.1,9.9,153.4,13.3,7.0,0.08
16903,54.2,45.2,49.5,54.2,41.2,48.1,45.0,84.9,0.961,100.0,37.5,0.0,0.0,19.5,10.3,325.4,83.7,7.5,34.8,3.2,1.0,0.16
16904,68.2,40.4,54.4,68.2,37.2,53.1,32.3,47.6,0.0,0.0,0.0,0.0,0.0,27.8,16.8,321.9,6.0,9.9,244.6,20.8,8.0,0.53
16905,64.8,42.6,53.9,64.8,40.6,52.8,23.6,31.7,0.0,0.0,0.0,0.0,0.0,27.7,13.5,320.1,29.0,9.9,213.5,18.5,7.0,0.92
16906,68.7,44.4,57.5,68.7,42.3,57.1,34.0,45.9,0.0,0.0,0.0,0.0,0.0,28.4,16.3,320.4,3.1,9.9,257.2,22.2,9.0,0.03
16907,65.8,50.1,57.2,65.8,50.1,57.2,50.6,79.6,1.834,100.0,33.33,0.0,0.0,26.8,13.5,167.1,60.6,8.2,33.0,2.9,2.0,0.09
16908,68.7,53.8,61.5,68.7,53.8,61.5,42.0,54.7,0.446,100.0,16.67,0.0,0.0,33.3,16.1,289.6,53.0,9.7,269.4,23.2,9.0,0.17
